ParameterID,ClientFormalName,COCID,COCNum,COCRecvDate,ReportDate,SampleName,MinutesDeployed,AlternateName,PureSampleName,SampleNumber,SampledBy,SampledDate,LocationName,SampleExtComment,Matrix,TestTempReportName,TestTempName,TestTempMethodRef,WorkAreaName,ParameterName,Result,Flag,Units
54,MyExposome,1000,19AUG09-01,8/9/2019 8:56:00 AM,8/25/2020 11:35:55 AM,,-1,,DSC_0305,A191135,SGO,8/7/2019 12:00:00 AM,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,p-Dichlorobenzene,<0.75,U,ng/g
914,MyExposome,1000,19AUG09-01,8/9/2019 8:56:00 AM,8/25/2020 11:35:55 AM,,-1,,DSC_0305,A191135,SGO,8/7/2019 12:00:00 AM,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,p-Isopropyltoluene,<0.16,U,ng/g
963,MyExposome,1000,19AUG09-01,8/9/2019 8:56:00 AM,8/25/2020 11:35:55 AM,,-1,,DSC_0305,A191135,SGO,8/7/2019 12:00:00 AM,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,sec-Butylbenzene,<0.16,U,ng/g
988,MyExposome,1000,19AUG09-01,8/9/2019 8:56:00 AM,8/25/2020 11:35:55 AM,,-1,,DSC_0305,A191135,SGO,8/7/2019 12:00:00 AM,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,Styrene,<0.14,U,ng/g
1012,MyExposome,1000,19AUG09-01,8/9/2019 8:56:00 AM,8/25/2020 11:35:55 AM,,-1,,DSC_0305,A191135,SGO,8/7/2019 12:00:00 AM,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,tert-Butylbenzene,<0.16,U,ng/g
1259,MyExposome,1000,19AUG09-01,8/9/2019 8:56:00 AM,8/25/2020 11:35:55 AM,,-1,,DSC_0305,A191135,SGO,8/7/2019 12:00:00 AM,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,Xylenes (m and p),97.8,B,ng/g
27,MyExposome,1000,19AUG09-01,8/9/2019 8:56:00 AM,8/25/2020 11:35:55 AM,,-1,,BWI_0530,A191136,SGO,8/7/2019 12:00:00 AM,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,"1,2,3-Trichlorobenzene",<0.16,U,ng/g
30,MyExposome,1000,19AUG09-01,8/9/2019 8:56:00 AM,8/25/2020 11:35:55 AM,,-1,,BWI_0530,A191136,SGO,8/7/2019 12:00:00 AM,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,"1,2,3-Trimethylbenzene",<0.16,U,ng/g
32,MyExposome,1000,19AUG09-01,8/9/2019 8:56:00 AM,8/25/2020 11:35:55 AM,,-1,,BWI_0530,A191136,SGO,8/7/2019 12:00:00 AM,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,"1,2,4-Trichlorobenzene",<0.16,U,ng/g
33,MyExposome,1000,19AUG09-01,8/9/2019 8:56:00 AM,8/25/2020 11:35:55 AM,,-1,,BWI_0530,A191136,SGO,8/7/2019 12:00:00 AM,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,"1,2,4-Trimethylbenzene",11.1,B,ng/g
45,MyExposome,1000,19AUG09-01,8/9/2019 8:56:00 AM,8/25/2020 11:35:55 AM,,-1,,BWI_0530,A191136,SGO,8/7/2019 12:00:00 AM,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,"1,3,5-Trimethylbenzene",<0.15,U,ng/g
48,MyExposome,1000,19AUG09-01,8/9/2019 8:56:00 AM,8/25/2020 11:35:55 AM,,-1,,BWI_0530,A191136,SGO,8/7/2019 12:00:00 AM,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,"1,3-Dichlorobenzene",<0.15,U,ng/g
