ParameterID,ClientFormalName,COCID,COCNum,COCRecvDate,ReportDate,SampleName,MinutesDeployed,AlternateName,PureSampleName,SampleNumber,SampledBy,SampledDate,LocationName,SampleExtComment,Matrix,TestTempReportName,TestTempName,TestTempMethodRef,WorkAreaName,ParameterName,Result,Flag,Units
390,MyExposome,571,17JUN05-01,6/5/2017 12:00:00 AM,7/27/2017 12:41:09 PM,,1830,,116,A170228,SO,5/24/2017 6:30:00 AM,,,PSD-Wristband,Parent and Alkyl Substituted PAHs by GC-MS/MS,62 PAHs - WB MassCorr ng/g 2016,SOP 418.00,Organics - Dilution,chrysene,2.44,,ng/g
300336,MyExposome,571,17JUN05-01,6/5/2017 12:00:00 AM,7/27/2017 12:41:09 PM,,1830,,116,A170228,SO,5/24/2017 6:30:00 AM,,,PSD-Wristband,Parent and Alkyl Substituted PAHs by GC-MS/MS,62 PAHs - WB MassCorr ng/g 2016,SOP 418.00,Organics - Dilution,coronene,0.153,U,ng/g
300739,MyExposome,571,17JUN05-01,6/5/2017 12:00:00 AM,7/27/2017 12:41:09 PM,,1830,,116,A170228,SO,5/24/2017 6:30:00 AM,,,PSD-Wristband,Parent and Alkyl Substituted PAHs by GC-MS/MS,62 PAHs - WB MassCorr ng/g 2016,SOP 418.00,Organics - Dilution,cyclopenta[cd]pyrene,0.116,U,ng/g
300377,MyExposome,571,17JUN05-01,6/5/2017 12:00:00 AM,7/27/2017 12:41:09 PM,,1830,,116,A170228,SO,5/24/2017 6:30:00 AM,,,PSD-Wristband,Parent and Alkyl Substituted PAHs by GC-MS/MS,62 PAHs - WB MassCorr ng/g 2016,SOP 418.00,Organics - Dilution,"dibenzo[a,e]fluoranthene",0.103,U,ng/g
436,MyExposome,571,17JUN05-01,6/5/2017 12:00:00 AM,7/27/2017 12:41:09 PM,,1830,,116,A170228,SO,5/24/2017 6:30:00 AM,,,PSD-Wristband,Parent and Alkyl Substituted PAHs by GC-MS/MS,62 PAHs - WB MassCorr ng/g 2016,SOP 418.00,Organics - Dilution,"dibenzo[a,e]pyrene",1.41,U,ng/g
434,MyExposome,571,17JUN05-01,6/5/2017 12:00:00 AM,7/27/2017 12:41:09 PM,,1830,,116,A170228,SO,5/24/2017 6:30:00 AM,,,PSD-Wristband,Parent and Alkyl Substituted PAHs by GC-MS/MS,62 PAHs - WB MassCorr ng/g 2016,SOP 418.00,Organics - Dilution,"dibenzo[a,h]anthracene",0.223,U,ng/g
300291,MyExposome,571,17JUN05-01,6/5/2017 12:00:00 AM,7/27/2017 12:41:09 PM,,1830,,116,A170228,SO,5/24/2017 6:30:00 AM,,,PSD-Wristband,Parent and Alkyl Substituted PAHs by GC-MS/MS,62 PAHs - WB MassCorr ng/g 2016,SOP 418.00,Organics - Dilution,"dibenzo[a,h]pyrene",0.114,U,ng/g
300406,MyExposome,571,17JUN05-01,6/5/2017 12:00:00 AM,7/27/2017 12:41:09 PM,,1830,,116,A170228,SO,5/24/2017 6:30:00 AM,,,PSD-Wristband,Parent and Alkyl Substituted PAHs by GC-MS/MS,62 PAHs - WB MassCorr ng/g 2016,SOP 418.00,Organics - Dilution,"dibenzo[a,i]pyrene",0.310,U,ng/g
300293,MyExposome,571,17JUN05-01,6/5/2017 12:00:00 AM,7/27/2017 12:41:09 PM,,1830,,116,A170228,SO,5/24/2017 6:30:00 AM,,,PSD-Wristband,Parent and Alkyl Substituted PAHs by GC-MS/MS,62 PAHs - WB MassCorr ng/g 2016,SOP 418.00,Organics - Dilution,"dibenzo[a,l]pyrene",0.105,U,ng/g
300330,MyExposome,571,17JUN05-01,6/5/2017 12:00:00 AM,7/27/2017 12:41:09 PM,,1830,,116,A170228,SO,5/24/2017 6:30:00 AM,,,PSD-Wristband,Parent and Alkyl Substituted PAHs by GC-MS/MS,62 PAHs - WB MassCorr ng/g 2016,SOP 418.00,Organics - Dilution,"dibenzo[e,l]pyrene",0.365,U,ng/g
300388,MyExposome,571,17JUN05-01,6/5/2017 12:00:00 AM,7/27/2017 12:41:09 PM,,1830,,116,A170228,SO,5/24/2017 6:30:00 AM,,,PSD-Wristband,Parent and Alkyl Substituted PAHs by GC-MS/MS,62 PAHs - WB MassCorr ng/g 2016,SOP 418.00,Organics - Dilution,dibenzothiophene,1.52,,ng/g
481,MyExposome,571,17JUN05-01,6/5/2017 12:00:00 AM,7/27/2017 12:41:09 PM,,1830,,116,A170228,SO,5/24/2017 6:30:00 AM,,,PSD-Wristband,Parent and Alkyl Substituted PAHs by GC-MS/MS,62 PAHs - WB MassCorr ng/g 2016,SOP 418.00,Organics - Dilution,fluoranthene,15.1,,ng/g
482,MyExposome,571,17JUN05-01,6/5/2017 12:00:00 AM,7/27/2017 12:41:09 PM,,1830,,116,A170228,SO,5/24/2017 6:30:00 AM,,,PSD-Wristband,Parent and Alkyl Substituted PAHs by GC-MS/MS,62 PAHs - WB MassCorr ng/g 2016,SOP 418.00,Organics - Dilution,fluorene,17.9,J,ng/g
850,MyExposome,571,17JUN05-01,6/5/2017 12:00:00 AM,7/27/2017 12:41:09 PM,,1830,,116,A170228,SO,5/24/2017 6:30:00 AM,,,PSD-Wristband,Parent and Alkyl Substituted PAHs by GC-MS/MS,62 PAHs - WB MassCorr ng/g 2016,SOP 418.00,Organics - Dilution,"indeno[1,2,3-cd]pyrene",0.0568,U,ng/g
595,MyExposome,571,17JUN05-01,6/5/2017 12:00:00 AM,7/27/2017 12:41:09 PM,,1830,,116,A170228,SO,5/24/2017 6:30:00 AM,,,PSD-Wristband,Parent and Alkyl Substituted PAHs by GC-MS/MS,62 PAHs - WB MassCorr ng/g 2016,SOP 418.00,Organics - Dilution,naphthalene,27.3,J,ng/g
