ParameterID,ClientFormalName,COCID,COCNum,COCRecvDate,ReportDate,SampleName,MinutesDeployed,AlternateName,PureSampleName,SampleNumber,SampledBy,SampledDate,LocationName,SampleExtComment,Matrix,TestTempReportName,TestTempName,TestTempMethodRef,WorkAreaName,ParameterName,Result,Flag,Units
880,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,DCA_1103,A200555,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,n-Eicosane,<0.22,U,ng/g
884,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,DCA_1103,A200555,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,n-Heptadecane,<0.22,U,ng/g
888,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,DCA_1103,A200555,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,n-Hexadecane,252,B,ng/g
903,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,DCA_1103,A200555,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,n-Nonane,<0.26,U,ng/g
906,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,DCA_1103,A200555,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,n-Octadecane,2230,B,ng/g
580,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,DCA_1103,A200555,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,n-Pentadecane,417,B,ng/g
584,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,DCA_1103,A200555,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,n-Propylbenzene,<0.18,U,ng/g
587,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,DCA_1103,A200555,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,n-Tetradecane,68.6,B,ng/g
593,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,DCA_1103,A200555,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,n-Undecane,<0.19,U,ng/g
36,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,DCA_1103,A200555,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,o-Dichlorobenzene,<0.18,U,ng/g
621,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,DCA_1103,A200555,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,o-Xylene,<0.22,U,ng/g
54,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,DCA_1103,A200555,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,p-Dichlorobenzene,<0.90,U,ng/g
914,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,DCA_1103,A200555,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,p-Isopropyltoluene,103,,ng/g
963,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,DCA_1103,A200555,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,sec-Butylbenzene,<0.19,U,ng/g
988,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,DCA_1103,A200555,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,Styrene,93.1,,ng/g
1012,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,DCA_1103,A200555,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,tert-Butylbenzene,<0.19,U,ng/g
300639,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,DCA_1103,A200555,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,Tributyl phosphate,42.5,,ng/g
1259,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,DCA_1103,A200555,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,Xylenes (m and p),175,,ng/g
27,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,KDA_1118,A200556,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,"1,2,3-Trichlorobenzene",<0.19,U,ng/g
30,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,KDA_1118,A200556,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,"1,2,3-Trimethylbenzene",8.96,B,ng/g
32,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,KDA_1118,A200556,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,"1,2,4-Trichlorobenzene",<0.19,U,ng/g
33,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,KDA_1118,A200556,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,"1,2,4-Trimethylbenzene",18.6,B,ng/g
45,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,KDA_1118,A200556,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,"1,3,5-Trimethylbenzene",<0.18,U,ng/g
48,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,KDA_1118,A200556,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,"1,3-Dichlorobenzene",<0.18,U,ng/g
136,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,KDA_1118,A200556,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,2-Chlorotoluene,<0.19,U,ng/g
187,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,KDA_1118,A200556,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,4-Chlorotoluene,<0.18,U,ng/g
301,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,KDA_1118,A200556,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,Bromobenzene,<0.17,U,ng/g
375,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,KDA_1118,A200556,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,Chlorobenzene,<0.21,U,ng/g
1999,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,KDA_1118,A200556,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,Cumene,<0.19,U,ng/g
788,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,KDA_1118,A200556,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,Ethylbenzene,<0.20,U,ng/g
875,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,KDA_1118,A200556,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,n-Butylbenzene,32,B,ng/g
876,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,KDA_1118,A200556,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,n-Decane,<0.19,U,ng/g
878,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,KDA_1118,A200556,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,n-Dodecane,<0.21,U,ng/g
880,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,KDA_1118,A200556,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,n-Eicosane,<0.22,U,ng/g
884,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,KDA_1118,A200556,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,n-Heptadecane,<0.22,U,ng/g
888,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,KDA_1118,A200556,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,n-Hexadecane,425,B,ng/g
903,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,KDA_1118,A200556,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,n-Nonane,<0.26,U,ng/g
906,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,KDA_1118,A200556,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,n-Octadecane,<0.22,U,ng/g
580,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,KDA_1118,A200556,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,n-Pentadecane,1240,B,ng/g
584,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,KDA_1118,A200556,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,n-Propylbenzene,<0.18,U,ng/g
587,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,KDA_1118,A200556,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,n-Tetradecane,471,B,ng/g
593,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,KDA_1118,A200556,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,n-Undecane,162,B,ng/g
36,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,KDA_1118,A200556,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,o-Dichlorobenzene,<0.18,U,ng/g
621,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,KDA_1118,A200556,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,o-Xylene,<0.22,U,ng/g
54,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,KDA_1118,A200556,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,p-Dichlorobenzene,20.4,,ng/g
914,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,KDA_1118,A200556,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,p-Isopropyltoluene,51.1,,ng/g
963,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,KDA_1118,A200556,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,sec-Butylbenzene,<0.19,U,ng/g
988,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,KDA_1118,A200556,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,Styrene,131,,ng/g
1012,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,KDA_1118,A200556,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,tert-Butylbenzene,<0.19,U,ng/g
300639,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,KDA_1118,A200556,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,Tributyl phosphate,168,,ng/g
1259,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,KDA_1118,A200556,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,Xylenes (m and p),194,,ng/g
27,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,KPU_0816,A200557,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,"1,2,3-Trichlorobenzene",<0.19,U,ng/g
30,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,KPU_0816,A200557,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,"1,2,3-Trimethylbenzene",12.9,B,ng/g
32,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,KPU_0816,A200557,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,"1,2,4-Trichlorobenzene",<0.19,U,ng/g
33,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,KPU_0816,A200557,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,"1,2,4-Trimethylbenzene",21.5,B,ng/g
45,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,KPU_0816,A200557,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,"1,3,5-Trimethylbenzene",<0.18,U,ng/g
48,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,KPU_0816,A200557,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,"1,3-Dichlorobenzene",<0.18,U,ng/g
136,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,KPU_0816,A200557,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,2-Chlorotoluene,<0.19,U,ng/g
187,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,KPU_0816,A200557,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,4-Chlorotoluene,<0.18,U,ng/g
301,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,KPU_0816,A200557,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,Bromobenzene,<0.17,U,ng/g
375,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,KPU_0816,A200557,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,Chlorobenzene,<0.21,U,ng/g
1999,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,KPU_0816,A200557,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,Cumene,38.1,,ng/g
788,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,KPU_0816,A200557,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,Ethylbenzene,<0.20,U,ng/g
875,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,KPU_0816,A200557,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,n-Butylbenzene,<0.19,U,ng/g
876,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,KPU_0816,A200557,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,n-Decane,<0.19,U,ng/g
878,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,KPU_0816,A200557,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,n-Dodecane,<0.21,U,ng/g
880,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,KPU_0816,A200557,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,n-Eicosane,36000,B,ng/g
884,MyExposome,1091,20MAR16-03,3/16/2020 9:58,12/11/2020 10:53,,-1,,KPU_0816,A200557,My Exposome,,,,PSD-Wristband,VOC and SVOC by GC-MS,GC-MS - VOPAH 2020 (ng/g) (pending),SOP 430.00 VOCs and SVOCs,Organics - Dilution,n-Heptadecane,<0.22,U,ng/g
